name,latitude,longitude
Skuvoy -  Skuvoy Heliport (Faroe Islands),1.078082896,-0.118741906
Carefree -  Sky Ranch At Carefree Airport (United States),0.590237191,-1.952988572
Rochester -  Skyhaven Airport (United States),0.755450051,-1.237949793
Slate Falls -  Slate Falls Airport (Canada),0.892386865,-1.599866594
Slave Lake -  Slave Lake Airport (Canada) (YZH),0.965046622,-2.003236563
Shrewsbury -  Sleap Airport (United Kingdom),0.92212552,-0.048374769
Sleetmute -  Sleetmute Airport (United States) (SLQ),1.076876884,-2.743064179
Sliac -  Sliac Airport (Slovakia) (SLD),0.848889721,0.333953044
Sligo -  Sligo Airport (Ireland) (SXL),0.947368225,-0.150084524
Williston -  Sloulin Field International Airport (United States) (ISN),0.840862954,-1.808894114
Slovenj Gradec -  Slovenj Gradec Airport (Slovenia),0.811089412,0.263841417
Smara -  Smara Airport (Western Sahara) (SMW),0.466557925,-0.203936487
Fort Wayne IN -  Smith Field (United States) (SMD),0.718087765,-1.486196754
Winston-salem -  Smith Reynolds Airport (United States) (INT),0.630652059,-1.400138035
Smithers -  Smithers Airport (Canada) (YYD),0.956871516,-2.21976208
Smiths Falls -  Smiths Falls-Montague (Russ Beach) Airport (Canada) (YSH),0.784452209,-1.325413463
 -  Smithton Airport (Australia) (SIO),-0.712705184,2.532193485
Smolensk -  Smolensk North Airport (Russia) (LNX),0.956859309,0.558941693
Smyrna -  Smyrna Airport (United States) (MQY),0.628475591,-1.510060674
 -  Snake Bay Airport (Australia) (SNB),-0.199365471,2.280342603
Everett -  Snohomish County (Paine Field) Airport (United States) (PAE),0.83612266,-2.134223476
Soalala -  Soalala Airport (Madagascar) (DWB),-0.281027506,0.791661051
Sobral -  Sobral Airport (Brazil),-0.064208743,-0.704010005
Sochi -  Sochi International Airport (Russia) (AER),0.75834385,0.697374228
Socorro -  Socorro Municipal Airport (United States),0.593804629,-1.865809329
Socotra -  Socotra International Airport (Yemen) (SCT),0.220447304,0.940833694
Sodankyla -  Sodankyla Airport (Finland) (SOT),1.176264591,0.464590949
Soderhamn -  SOderhamn Airport (Sweden) (SOO),1.069214903,0.298435596
Jakarta -  Soekarno-Hatta International Airport (Indonesia) (CGK),-0.106911362,1.861498336
Soesterberg -  Soesterberg Air Base (Netherlands) (UTC),0.90979302,0.092086884
Medan -  Soewondo Air Force Base (Indonesia) (MES),0.062119183,1.722135764
Sofia -  Sofia Airport (Bulgaria) (SOF),0.74519788,0.408606642
Sogndal -  Sogndal Airport (Norway) (SOG),1.06737532,0.124577762
Sohag -  Sohag International Airport (Egypt) (HMB),0.45976821,0.55401599
Sohar -  Sohar Airport (Oman) (OHS),0.42561669,0.988299845
Sokch'o -  Sokcho Airport (South Korea),0.665713973,2.244475947
Sokode -  Sokode Airport (Togo),0.156979713,0.020123716
Magadan -  Sokol Airport (Russia) (GDX),1.045644196,2.63056027
Sola -  Sola Airport (Vanuatu) (SLH),-0.241757769,2.924072314
Sholapur -  Solapur Airport (India) (SSE),0.307666645,1.325312263
Soldotna -  Soldotna Airport (United States) (SXQ),1.055500089,-2.636040523
Solenzara -  Solenzara (BA 126) Air Base (France) (SOZ),0.731718823,0.164165672
Solomon -  Solomon Airport (Australia) (SLJ),-0.388430006,2.055346851
Solovetsky Islands -  Solovki Airport (Russia) (CSH),1.134987591,0.623664324
Soltsy -  Soltsy-2 Air Base (Russia),1.014726486,0.529365693
Somerville -  Somerset Airport (United States),0.709057452,-1.303240783
Son Bonet -  Son Bonet Airport (Spain),0.691131182,0.04717241
Jamshedpur -  Sonari Airport (India) (IXW),0.398165453,1.503929272
Soenderborg -  Sonderborg Airport (Denmark) (SGD),0.959309773,0.170897927
Hamhung -  Sondok Airport (North Korea) (DSO),0.693684619,2.224840993
Songea -  Songea Airport (Tanzania) (SGX),-0.186453517,0.621040511
Songkhla -  Songkhla Airport (Thailand) (SGZ),0.125429137,1.755940884
Songo -  Songo Airport (Mozambique),-0.272318491,0.572000264
Mbeya -  Songwe Airport (Tanzania) (MBI),-0.155682357,0.580740524
Songyuan -  Songyuan Chaganhu Airport (China) (YSQ),0.784318049,2.17381069
Sonora -  Sonora Municipal Airport (United States),0.533821153,-1.756656475
Sorkjosen -  Sorkjosen Airport (Norway) (SOJ),1.218009375,0.365810542
Soroako -  Soroako Airport (Indonesia) (SQR),-0.044177773,2.118096703
Sorocaba -  Sorocaba Airport (Brazil) (SOD),-0.409768419,-0.828856897
Soroti -  Soroti Airport (Uganda) (SRT),0.030153879,0.586828545
Sortavala -  Sortavala Airport (Russia),1.077498199,0.5353553
Bejaja -  Soummam Airport (Algeria) (BJA),0.640745306,0.088486798
Soure -  Soure Airport (Brazil) (SFK),-0.012207374,-0.846851205
El Dorado -  South Arkansas Regional At Goodwin Field (United States) (ELD),0.579815842,-1.619897694
South Bend -  South Bend Regional Airport (United States) (SBN),0.727954112,-1.506521067
Alice Town -  South Bimini Airport (Bahamas) (BIM),0.448547867,-1.383430028
South Caicos -  South Caicos Airport (Turks and Caicos Islands) (XSC),0.375519795,-1.248407894
108 Mile Ranch -  South Cariboo Region / 108 Mile Airport (Canada) (ZMH),0.902965274,-2.117660345
South Haven -  South Haven Area Regional Airport (United States),0.739167884,-1.505445949
South Indian Lake -  South Indian Lake Airport (Canada) (XSI),0.991221367,-1.726256358
Mount Holly -  South Jersey Regional Airport (United States) (LLY),0.697135146,-1.306303951
South Naknek -  South Naknek Nr 2 Airport (United States) (WSN),1.024567606,-2.740306475
Stephen's Island -  South Pole Station Airport (Antarctica),-1.570796327,0
Hondo -  South Texas Regional Airport at Hondo (United States),0.512419957,-1.7309599
Southampton -  Southampton Airport (United Kingdom) (SOU),0.88925046,-0.023680627
Southdowns -  Southdowns Airport (Zambia) (KIW),-0.225156205,0.491308447
Burlington -  Southeast Iowa Regional Airport (United States) (BRL),0.711801107,-1.590440069
Beaumont -  Southeast Texas Regional Airport (United States) (BPT),0.522740073,-1.640970755
Southend -  Southend Airport (United Kingdom) (SEN),0.900090724,0.012139742
Victorville -  Southern California Logistics Airport (United States) (VCV),0.603840285,-2.048719892
Carbondale/Murphysboro -  Southern Illinois Airport (United States) (MDH),0.659352214,-1.557741245
Janesville -  Southern Wisconsin Regional Airport (United States) (JVL),0.743864568,-1.554069145
Portage-la-prairie -  Southport Airport (Canada) (YPG),0.870973384,-1.715201675
Malekula Island -  Southwest Bay Airport (Vanuatu) (SWJ),-0.287741962,2.922504963
Fort Myers -  Southwest Florida International Airport (United States) (RSW),0.463144053,-1.426897477
Albany -  Southwest Georgia Regional Airport (United States) (ABY),0.550398299,-1.469471303
North Bend -  Southwest Oregon Regional Airport (United States) (OTH),0.757771329,-2.168501821
Kelso -  Southwest Washington Regional Airport (United States) (KLS),0.804910945,-2.144974789
Rock Springs -  Southwest Wyoming Regional Airport (United States) (RKS),0.72595574,-1.903543366
Sovetskiy -  Sovetskiy Airport (Russia) (OVS),1.070351473,1.1100628
Soyo -  Soyo Airport (Angola) (SZA),-0.107182239,0.215928652
Spa -  Spa (la Sauveniere) Airfield (Belgium),0.881085805,0.103154195
Titusville -  Space Coast Regional Airport (United States) (TIX),0.49767713,-1.410212107
Spangdahlem -  Spangdahlem Air Base (Germany) (SPM),0.87218812,0.116806162
Sparrevohn -  Sparrevohn LRRS Airport (United States) (SVW),1.066350806,-2.71527862
Spartangurg -  Spartanburg Downtown Memorial Airport (United States) (SPA),0.609393908,-1.430410719
Sparti -  Sparti Airport (Greece) (SPJ),0.64531629,0.393158111
Fehraltorf -  Speck-Fehraltorf Airport (Switzerland),0.826874168,0.152847204
Spencer -  Spencer Municipal Airport (United States) (SPW),0.753380109,-1.661602264
Speyer -  Speyer Airfield (Germany),0.860529736,0.147504564
Novokuznetsk -  Spichenkovo Airport (Russia) (NOZ),0.939186123,1.516293133
Null -  Spirit of St Louis Airport (United States) (SUS),0.674780971,-1.582175881
Split -  Split Airport (Croatia) (SPU),0.759897131,0.284453767
Spokane -  Spokane International Airport (United States) (GEG),0.83112404,-2.051355224
Spray View -  Spray View Airport (Zimbabwe),-0.312710639,0.450591643
Welzow -  Spremberg-Welzow Airport (Germany),0.900163296,0.246736216
Monrovia -  Spriggs Payne Airport (Liberia) (MLW),0.109764806,-0.187774745
Spring Point -  Spring Point Airport (Bahamas) (AXP),0.391683285,-1.291035782
Springbok -  Springbok Airport (South Africa) (SBU),-0.518176047,0.313105086
Springfield -  Springfield Branson National Airport (United States) (SGF),0.650060112,-1.62993861
Springfield -  Springfield-Beckley Municipal Airport (United States) (SGH),0.695344436,-1.463287576
Springs -  Springs Airfield (South Africa),-0.458138465,0.495643341
Squamish -  Squamish Airport (Canada) (YSE),0.868854575,-2.149582459
Srednekolymsk -  Srednekolymsk Airport (Russia) (SEK),1.177756906,2.68320636
Amritsar -  Sri Guru Ram Dass Jee International Airport (India) (ATQ),0.553436932,1.305459196
Puttaparthi -  Sri Sathya Sai Airport (India) (PUT),0.246951865,1.357710816
Birnin Kebbi -  Srr Ahmadu Bello International Airport (Nigeria),0.217826795,0.076261202
Enniskillen -  St Angelo Airport (United Kingdom) (ENK),0.949439898,-0.133546834
St-Augustin -  St Augustin Airport (Canada) (YIF),0.893812788,-1.023780442
St. Catherine -  St Catherine International Airport (Egypt) (SKV),0.500652946,0.594502776
Port Huron -  St Clair County International Airport (United States) (PHN),0.748938223,-1.440401036
Saint Cloud -  St Cloud Regional Airport (United States) (STC),0.794938139,-1.641654921
St Florentin Cheu -  St Florentin Cheu Airfield (France),0.837412291,0.065896355
Altenrhein -  St Gallen Altenrhein Airport (Switzerland) (ACH),0.828769606,0.166866916
Point Barrow -  St George Airport (United States) (STG),0.987477629,-2.961160561
St George -  St George Airport (Australia) (SGO),-0.489559615,2.593472023
Saint George -  St George Municipal Airport (United States) (SGU),0.646406931,-1.981128575
Lutselk'e -  St Georges Airport (Canada),0.804533971,-1.234204327
St. Jean -  St Jean Airport (Canada) (YJN),0.7905364,-1.278996429
St Leonard -  St Leonard Airport (Canada) (YSL),0.823053663,-1.183938889
St. Louis -  St Louis Lambert International Airport (United States) (STL),0.676292344,-1.577254097
Alton/St Louis -  St Louis Regional Airport (United States) (ALN),0.678763795,-1.571599137
Fort Pierce -  St Lucie County International Airport (United States) (FPR),0.479880024,-1.402691473
St Mary's -  St Mary's Airport (United States) (KSM),1.08316008,-2.85015761
St. Michael -  St Michael Airport (United States) (SMK),1.108111302,-2.829353261
St. Paul -  St Paul Downtown Holman Field (United States) (STP),0.784255002,-1.624203359
St. Paul Island -  St Paul Island Airport (United States) (SNP),0.99775763,-2.970899474
St. Petersburg -  St Petersburg Clearwater International Airport (United States) (PIE),0.487124887,-1.443167394
St.-pierre -  St Pierre Airport (Saint Pierre and Miquelon) (FSP),0.816166596,-0.980405538
Saint Pierre d'Oleron -  St Pierre d'Oleron Airfield (France),0.802139396,-0.022970453
St.Stephan -  St Stephan Airport (Switzerland),0.811532695,0.129373753
St Thomas -  St Thomas Municipal Airport (Canada) (YQS),0.746477329,-1.415650549
St-Francois -  St-Francois Airport (Guadeloupe) (SFC),0.283752124,-1.069232346
St. Anthony -  St. Anthony Airport (Canada) (YAY),0.896957848,-0.978834739
Longwood -  St. Helena Airport (United Kingdom) (HLE),-0.278514842,-0.098540295
St. Johann in Tirol -  St. Johann In Tirol Airport (Austria),0.829382206,0.217288256
St. John's -  St. John's International Airport (Canada) (YYT),0.831101337,-0.920694337
St. Lewis -  St. Lewis (Fox Harbour) Airport (Canada) (YFX),0.91407778,-0.971692873
ST MARY\'S -  St. Mary's Airport (United Kingdom) (ISC),0.871151418,-0.109810354
Sankt Michaelisdonn -  St. Michaelisdonn Airport (Germany),0.942094833,0.159605508
Sankt Peter-Ording -  St. Peter-Ording Airport (Germany) (PSH),0.9478689,0.151615775
St. Theresa Point -  St. Theresa Point Airport (Canada) (YST),0.93978301,-1.655477925
Stade -  Stade Airport (Germany),0.934817746,0.165791748
Stadtlohn -  Stadtlohn-Vreden Airport (Germany),0.907498507,0.119390227
Hamar -  Stafsberg Airport (Norway) (HMR),1.061476089,0.193173039
Haliburton -  Stanhope Municipal Airport (Canada),0.78733257,-1.372526924
Staniel Cay -  Staniel Cay Airport (Bahamas) (TYM),0.421830369,-1.33411401
Albemarle -  Stanly County Airport (United States),0.618137998,-1.398895404
Stapleford -  Stapleford Aerodrome (United Kingdom),0.901506195,0.002719799
Stara Zagora -  Stara Zagora Airport (Bulgaria) (SZR),0.73961236,0.44776422
Staraya Russa -  Staraya Russa Air Base (Russia),1.011617252,0.547761096
Rybinsk -  Staroselye Airport (Russia) (RYB),1.014109572,0.67944623
Stary Oskol -  Stary Oskol Airport (Russia),0.895863822,0.65919076
Statesboro -  Statesboro Bulloch County Airport (United States) (TBR),0.566930071,-1.426578031
Statesville -  Statesville Regional Airport (United States) (SVH),0.624222256,-1.412912153
Stauning -  Stauning Airport (Denmark) (STA),0.977211609,0.145803243
Stavanger -  Stavanger Airport Sola (Norway) (SVG),1.027592291,0.098397827
Stavropol -  Stavropol Shpakovskoye Airport (Russia) (STW),0.787304055,0.735007028
 -  Stawell Airport (Australia) (SWC),-0.647023243,2.49130038
Steamboat Springs -  Steamboat Springs Bob Adams Field (United States) (SBS),0.707142839,-1.865163511
Stefanovikion -  Stefanovikion Air Base (Greece),0.689055989,0.397362601
Stella Maris -  Stella Maris Airport (Bahamas) (SML),0.411589077,-1.31368526
Stendal -  Stendal-Borstel Airport (Germany),0.918547363,0.206273678
Bintuni -  Stenkol Airport (Indonesia) (NTI),-0.03670951,2.330300785
Bay St. Louis -  Stennis International Airport (United States),0.530018092,-1.561277257
Stepanakert -  Stepanakert Air Base (Azerbaijan),0.696410833,0.816587175
Stepanavan -  Stepanavan Airport (Armenia),0.716431479,0.773830124
Breckenridge -  Stephens County Airport (United States) (BKD),0.571054309,-1.72597353
Stephenville -  Stephenville Airport (Canada) (YJT),0.847256138,-1.021890264
Stephenville -  Stephenville Clark Regional Airport (United States) (SEP),0.562263081,-1.713524051
Sterling -  Sterling Municipal Airport (United States) (STK),0.708870698,-1.802314242
Stevens Point -  Stevens Point Municipal Airport (United States) (STE),0.777460412,-1.562598451
Stewart -  Stewart Airport (Canada) (ZST),0.976257081,-2.268621452
Newburgh -  Stewart International Airport (United States) (SWF),0.724383212,-1.293372705
Stillwater -  Stillwater Regional Airport (United States) (SWO),0.631132027,-1.694465139
Stinson -  Stinson Municipal Airport (United States) (SSF),0.512027241,-1.71864491
Stockerau -  Stockerau Airport (Austria),0.844913888,0.282598476
Stockholm -  Stockholm Skavsta Airport (Sweden) (NYO),1.026054649,0.29517359
Vasteras -  Stockholm VAsterAs Airport (Sweden) (VST),1.040031251,0.29031109
Stockholm -  Stockholm-Arlanda Airport (Sweden) (ARN),1.041122082,0.312738569
Stockholm -  Stockholm-Bromma Airport (Sweden) (BMA),1.035929717,0.313141738
Stockton -  Stockton Metropolitan Airport (United States) (SCK),0.661378546,-2.116002261
Stoelmans Eiland -  Stoelmanseiland Airport (Suriname) (SMZ),0.075921821,-0.949750024
Stokmarknes -  Stokmarknes Skagen Airport (Norway) (SKN),1.196926327,0.26238262
Stony Rapids -  Stony Rapids Airport (Canada) (YSF),1.034112842,-1.847273993
Stora Dimun -  Stora Dimun Heliport (Faroe Islands),1.076611566,-0.117958079
Stord -  Stord Airport (Norway) (SRP),1.043565532,0.093215415
Stornoway -  Stornoway Airport (United Kingdom) (SYY),1.01605388,-0.110498715
Mohed -  Storuman Airport (Sweden) (SQO),1.133781579,0.308863936
Strahan -  Strahan Airport (Australia) (SRN),-0.735743525,2.535823906
Strasbourg -  Strasbourg Airport (France) (SXB),0.847153141,0.133137731
Strasbourg Neudorf -  Strasbourg Neuhof Airfield (France),0.847434164,0.135752756
Stratford -  Stratford Municipal Airport (Canada),0.757745164,-1.412571801
Straubing -  Straubing Airport (Germany) (RBM),0.853480545,0.218457057
Strausberg -  Strausberg Airport (Germany),0.917703807,0.24289166
Strezhevoy -  Strezhevoy Airport (Russia) (SWT),1.05957892,1.355422761
Stronsay -  Stronsay Airport (United Kingdom) (SOY),1.032454757,-0.046100954
Winfield -  Strother Field (United States) (WLD),0.648714417,-1.693625577
Stung Treng -  Stung Treng Airport (Cambodia) (TNX),0.236176216,1.850310796
Eger -  Sturgate Airfield (Hungary),0.931675948,-0.011960357
Stuttgart -  Stuttgart Airport (Germany) (STR),0.849799058,0.160953567
Sowa -  Sua Pan Airport (Botswana) (SXN),-0.358724502,0.455806714
Suai -  Suai Airport (East Timor) (UAI),-0.162373398,2.186670705
Suavanao -  Suavanao Airport (Solomon Islands) (VAO),-0.132392995,2.770378624
San Felipe -  Sub Teniente Nestor Arias Airport (Venezuela) (SNF),0.179397158,-1.20000467
Olongapo City -  Subic Bay International Airport (Philippines) (SFS),0.258210995,2.099125009
Sublette -  Sublette Municipal Airport (United States),0.6543484,-1.759815516
San Rafael -  Suboficial Ay Santiago Germano Airport (Argentina) (AFA),-0.6036797,-1.193873276
Suceava -  Suceava Stefan cel Mare Airport (Romania) (SCV),0.832303887,0.459965804
Sudbury -  Sudbury Airport (Canada) (YSB),0.813759764,-1.410206781
Suffield -  Suffield Heliport (Canada) (YSD),0.877319432,-1.9405094
Sugar Land -  Sugar Land Regional Airport (United States) (SGR),0.517006653,-1.669520907
Key West -  Sugar Loaf Shores Airport (United States),0.430202715,-1.423836174
Raha -  Sugimanuru Airport (Indonesia) (RAQ),-0.083087394,2.139239086
Zarafshan -  Sugraly Airport (Uzbekistan) (AFS),0.726299556,1.12108083
Sui -  Sui Airport (Pakistan) (SUL),0.499951303,1.20736472
Sukhothai -  Sukhothai Airport (Thailand) (THS),0.300859872,1.742156229
Sukhumi -  Sukhumi Dranda Airport (Georgia) (SUI),0.748016703,0.717820784
Sukkur -  Sukkur Airport (Pakistan) (SKZ),0.483840177,1.200641703
Sulayel -  Sulayel Airport (Saudi Arabia) (SLF),0.357176408,0.796212195
Sulaymaniyah -  Sulaymaniyah International Airport (Iraq) (ISU),0.620669599,0.790926287
Isparta -  Suleyman Demirel International Airport (Turkey) (ISE),0.660701371,0.530028579
Kuala Lumpur -  Sultan Abdul Aziz Shah International Airport (Malaysia) (SZB),0.054638928,1.772364465
Alor Setar -  Sultan Abdul Halim Airport (Malaysia) (AOR),0.108030123,1.752275708
Balikpapan -  Sultan Aji Muhamad Sulaiman Airport (Indonesia) (BPN),-0.022135488,2.040185127
Ipoh -  Sultan Azlan Shah Airport (Malaysia) (IPH),0.079726113,1.764388298
Toli-Toli -  Sultan Bantilan Airport (Indonesia) (TLI),0.019607518,2.108247048
Banda Aceh -  Sultan Iskandar Muda International Airport (Indonesia) (BTJ),0.096392301,1.665404292
Kota Bahru -  Sultan Ismail Petra Airport (Malaysia) (KBR),0.107631839,1.78534964
Ternate -  Sultan Khairun Babullah Airport (Indonesia) (TTE),0.014510911,2.223217797
Kuala Terengganu -  Sultan Mahmud Airport (Malaysia) (TGG),0.093944788,1.799486763
Palembang -  Sultan Mahmud Badaruddin II Airport (Indonesia) (PLM),-0.050584007,1.827359673
Pekanbaru -  Sultan Syarif Kasim Ii (Simpang Tiga) Airport (Indonesia) (PKU),0.008042233,1.770549254
Jambi -  Sultan Thaha Airport (Indonesia) (DJB),-0.028588843,1.808929001
Sumbawa Island -  Sumbawa Besar Airport (Indonesia) (SWQ),-0.148161705,2.049226027
Sumbe -  Sumbe Airport (Angola) (NDD),-0.194916627,0.241684466
Sumburgh -  Sumburgh Airport (United Kingdom) (LSI),1.045083933,-0.022611788
Summer Beaver -  Summer Beaver Airport (Canada) (SUR),0.919938598,-1.545347692
Summerside -  Summerside Airport (Canada) (YSU),0.8105414,-1.114106478
South Aari Atoll -  Sun Island Resort and SPA (Maldives),0.060882914,1.271699061
Wuxi -  Sunan Shuofang International Airport (China) (WUX),0.549680976,2.101882581
Sunchales -  Sunchales Aeroclub Airport (Argentina) (NCJ),-0.540310303,-1.073871418
Sunchon -  Sunchon Air Base (North Korea),0.687933725,2.197282209
Sundsvall -  Sundsvall-HArnOsand Airport (Sweden) (SDL),1.091321204,0.304453475
Maroochydore -  Sunshine Coast Airport (Australia) (MCY),-0.464315177,2.671942058
Suntar -  Suntar Airport (Russia) (SUY),1.085333019,2.053118102
Sunyani -  Sunyani Airport (Ghana) (NYI),0.128488177,-0.040644528
Surat Thani -  Surat Thani Airport (Thailand) (URT),0.159393936,1.730242578
Surgut -  Surgut Airport (Russia) (SGC),1.070649548,1.281103123
Sangley Point -  Surigao Airport (Philippines) (SUG),0.1702715,2.190055682
Surin -  Surin Airport (Thailand) (PXR),0.259500797,1.806380888
Surkhet -  Surkhet Airport (Nepal) (SKH),0.49891982,1.424817023
Georgetown -  Sussex County Airport (United States) (GED),0.675253949,-1.31526096
Susuman -  Susuman Airport (Russia),1.095484989,2.585647124
Bangkok -  Suvarnabhumi Airport (Thailand) (BKK),0.238780238,1.758366889
Suwalki -  SuwaIki Airport (Poland),0.94374839,0.399666444
Suwon -  Suwon Airport (South Korea) (SWU),0.649950123,2.216690389
Suzhou -  Suzhou Guangfu Airport (China) (SZV),0.545644029,2.10139389
"Svalbard -  Svalbard Airport, Longyear (Norway) (LYR)",1.365652096,0.269925641
Sveagruva -  Svea Airport (Svalbard),1.359558157,0.291906317
Sveg -  Sveg Airport (Sweden) (EVG),1.082938372,0.251727096
Svetlogorsk -  Svetlogorsk Airport (Russia),1.166578008,1.542929275
Svolvaer -  Svolvaer Helle Airport (Norway) (SVJ),1.191070302,0.256025838
Swakopmund -  Swakopmund Airport (Namibia) (SWP),-0.395524762,0.25426131
Swan Hill -  Swan Hill Airport (Australia) (SWH),-0.617424205,2.505123519
Swan River -  Swan River Airport (Canada) (ZJN),0.909676107,-1.766901523
Swansea -  Swansea Airport (United Kingdom) (SWS),0.900682412,-0.070997028
Swartkop -  Swartkop Air Force Base (South Africa),-0.450464244,0.491565009
Shapaja -  Swidwin Military Air Base (Poland),0.938823073,0.276221038
Swift Current -  Swift Current Airport (Canada) (YYN),0.877759253,-1.879562558
Banjarmasin -  Syamsudin Noor Airport (Indonesia) (BDJ),-0.060080515,2.002992218
Syangboche -  Syangboche Airport (Nepal) (SYH),0.485397009,1.513416882
Sydney -  Sydney / J.A. Douglas McCurdy Airport (Canada) (YQY),0.805668417,-1.048031784
Sydney -  Sydney Bankstown Airport (Australia) (BWU),-0.592092483,2.635237846
Sydney -  Sydney Kingsford Smith International Airport (Australia) (SYD),-0.592471184,2.638536438
Syktyvkar -  Syktyvkar Airport (Russia) (SCW),1.075943113,0.88741441
Syracuse -  Syracuse Hancock International Airport (United States) (SYR),0.752432357,-1.328305523
Syros Island -  Syros Airport (Greece) (JSY),0.653151043,0.435475341
Luwuk -  Syukuran Aminuddin Amir Airport (Indonesia) (LUW),-0.018132575,2.142775682
Szczecin -  Szczecin-Dabie Airport (Poland),0.931867962,0.255407984
Szczecin -  Szczecin-Goleniow Solidarnosc Airport (Poland) (SZZ),0.935229471,0.260092451
Azentkilyszabadja -  Szentkiralyszabadja Airport (Hungary),0.821664359,0.313607725
Szolnok -  Szolnok Air Base (Hungary),0.822449706,0.353176101
Taiz -  Taizz International Airport (Yemen) (TAI),0.238865759,0.770372609
Taif -  Taif Regional Airport (Saudi Arabia) (TIF),0.374949101,0.707616553
Taba -  Taba International Airport (Egypt) (TCP),0.516404512,0.606992336
Tabarka -  Tabarka 7 Novembre Airport (Tunisia) (TBJ),0.645422749,0.154931827
Tabas -  Tabas Airport (Iran) (TCX),0.587613978,0.992964939
Tabatinga -  Tabatinga Airport (Brazil) (TBT),-0.074275455,-1.220609951
Padang -  Tabing Airport (Indonesia),-0.015271439,1.751472759
Tabiteuea North -  Tabiteuea North Airport (Kiribati) (TBF),-0.021371033,3.050416671
Tabiteuea -  Tabiteuea South Airport (Kiribati) (TSU),-0.025733832,3.055443121
Tabora -  Tabora Airport (Tanzania) (TBO),-0.088599716,0.573049216
Tabriz -  Tabriz International Airport (Iran) (TBZ),0.665562106,0.80695299
Tabubil -  Tabubil Airport (Papua New Guinea) (TBG),-0.092129124,2.464858655
Tabuk -  Tabuk Airport (Saudi Arabia) (TUU),0.495069624,0.639120373
Tacheng -  Tacheng Airport (China) (TCG),0.814588806,1.454571316
Tachilek -  Tachileik Airport (Burma) (THL),0.357509769,1.744201803
Tacoma -  Tacoma Narrows Airport (United States) (TIW),0.82498046,-2.139389741
Tadjoura -  Tadjoura Airport (Djibouti) (TDJ),0.205652146,0.749042952
Tadoule Lake -  Tadoule Lake Airport (Canada) (XTL),1.024614736,-1.719362226
Oran -  Tafaraoui Airport (Algeria) (TAF),0.62033191,-0.009290004
Taganrog -  Taganrog Yuzhny Airport (Russia) (TGK),0.823766318,0.678045871
Tagbilaran -  Tagbilaran Airport (Philippines) (TAG),0.168693787,2.161651941
Tahoua -  Tahoua Airport (Niger) (THZ),0.259629944,0.091897866
Taichung -  Taichung Airport (Taiwan) (TXG),0.422130574,2.105809543
Taichung -  Taichung Ching Chuang Kang Airport (Taiwan) (RMQ),0.423498906,2.105233635
Tainan -  Tainan Airport (Taiwan) (TNN),0.400560034,2.097990503
Taipei -  Taipei Songshan Airport (Taiwan) (TSA),0.437543585,2.121482647
Harbin -  Taiping Airport (China) (HRB),0.796278575,2.203478181
Fengnin -  Taitung Airport (Taiwan) (TTT),0.397149657,2.113628585
Taipei -  Taiwan Taoyuan International Airport (Taiwan) (TPE),0.437688434,2.115915047
Taiyuan -  Taiyuan Wusu Airport (China) (TYN),0.658807664,1.965729402
Toyooka -  Tajima Airport (Japan) (TJH),0.619815257,2.352476984
Tak -  Tak Airport (Thailand) (TKT),0.294890829,1.73229694
Takaka -  Takaka Airport (New Zealand) (KTF),-0.712326483,3.015492509
Takamatsu -  Takamatsu Airport (Japan) (TAK),0.597150425,2.339020564
Takapoto -  Takapoto Airport (French Polynesia) (TKP),-0.256729212,-2.535020964
Takaroa -  Takaroa Airport (French Polynesia) (TKX),-0.252301307,-2.531163641
Nakhon Sawan -  Takhli Airport (Thailand) (TKH),0.266639184,1.750495385
Takoradi -  Takoradi Airport (Ghana) (TKD),0.085452367,-0.030975406
Arkhangelsk -  Talagi Airport (Russia) (ARH),1.127487996,0.710640502
Talakan -  Talakan Airport (Russia) (TLK),1.045040132,1.938091164
Talhar -  Talhar Airport (Pakistan) (BDN),0.433565954,1.201456763
Talkeetna -  Talkeetna Airport (United States) (TKA),1.087697906,-2.619634385
Tall Afar -  Tall Afar Army Air Field (Iraq),0.63325956,0.740071961
Talladega -  Talladega Municipal Airport (United States) (ASN),0.585905293,-1.501871587
Tallahassee -  Tallahassee Regional Airport (United States) (TLH),0.530519,-1.472190524
Tallinn -  Tallinn Linnahall Heliport (Estonia),1.037574152,0.432025316
Spence Bay -  Taloyoak Airport (Canada) (YYH),1.213818891,-1.633221488
Tamale -  Tamale Airport (Ghana) (TML),0.166804432,-0.015065927
Tamana -  Tamana Island Airport (Kiribati) (TMN),-0.043385919,3.071255906
Tambacounda -  Tambacounda Airport (Senegal) (TUD),0.239752392,-0.238291548
Tambaram -  Tambaram Air Force Station (India),0.225273135,1.398391001
Tambohorano -  Tambohorano Airport (Madagascar) (WTA),-0.305015501,0.767470162
Waikabubak-Sumba Island -  Tambolaka Airport (Indonesia) (TMC),-0.164230596,2.081200466
Nicoya -  Tambor Airport (Costa Rica) (TMU),0.169969238,-1.483770755
Tampa -  Tampa International Airport (United States) (TPA),0.488264587,-1.440476137
Tampere -  Tampere-Pirkkala Airport (Finland) (TMP),1.071878263,0.411974509
Tamuin -  Tamuin Airport (Mexico) (TSL),0.384640897,-1.724498782
Tamworth -  Tamworth Airport (Australia) (TMW),-0.542516407,2.632776819
Ho Chi Minh City -  Tan Son Nhat International Airport (Vietnam) (SGN),0.188823681,1.861428561
